set_number,combine objective,solar objective,wind objective,ratio
1,318.668,207.126,39.474,1.29
2,301.993,185.672,38.377,1.35
3,312.3,194.415,38.891,1.34
4,319.201,189.211,44.085,1.37
5,316.025,201.907,38.658,1.31
6,328.486,198.813,64.433,1.25
7,322.164,192.579,47.563,1.34
8,338.123,199.459,47.273,1.37
9,306.469,197.52,40.296,1.29
10,297.306,192.63,39.105,1.28
