set_number,combine objective,solar objective,wind objective,ratio
1,1193.585,355.09,669.144,1.17
2,1237.126,350.242,736.019,1.14
3,1251.623,340.324,696.767,1.21
4,1187.272,346.955,684.933,1.15
5,1291.279,344.708,676.766,1.26
6,1212.365,341.646,641.408,1.23
7,915.384,340.446,467.765,1.13
8,1164.616,347.214,599.688,1.23
9,1074.298,338.164,567.743,1.19
10,1266.76,346.285,697.251,1.21
