set_number,combine objective,solar objective,wind objective,ratio
1,658.545,291.356,202.733,1.33
2,668.208,305.107,214.286,1.29
3,655.377,298.986,210.152,1.29
4,637.993,299.067,198.088,1.28
5,657.108,270.845,213.85,1.36
6,689.734,278.509,217.44,1.39
7,674.918,294.49,212.058,1.33
8,713.795,289.098,216.364,1.41
9,644.782,301.624,202.741,1.28
10,669.659,296.06,207.515,1.33
