set_number,combine objective,solar objective,wind objective,ratio
1,1474.859,368.191,900.419,1.16
2,1640.33,361.411,1105.507,1.12
3,1398.803,358.465,890.657,1.12
4,1333.144,359.332,784.687,1.17
5,1495.942,361.178,886.674,1.2
6,1583.28,352.998,1025.948,1.15
7,1204.124,359.078,636.978,1.21
8,1409.531,363.549,932.391,1.09
9,1466.732,352.577,937.002,1.14
10,1450.31,364.488,903.12,1.14
