set_number,combine objective,solar objective,wind objective,ratio
1,252.171,2.679,246.217,1.01
2,172.184,2.581,163.752,1.04
3,131.08,2.635,124.034,1.03
4,224.788,2.756,219.025,1.01
5,224.061,2.587,218.716,1.01
6,171.648,2.487,162.746,1.04
7,239.315,2.552,234.751,1.01
8,240.219,2.737,235.609,1.01
9,254.622,2.744,247.709,1.02
10,264.81,2.61,258.342,1.01
