set_number,combine objective,solar objective,wind objective,ratio
1,176.761,34.625,99.069,1.32
2,214.682,33.815,128.424,1.32
3,168.818,33.525,92.891,1.34
4,171.285,33.535,97.369,1.31
5,176.873,30.321,105.314,1.3
6,167.224,34.847,94.98,1.29
7,200.957,33.377,138.866,1.17
8,192.004,32.153,103.605,1.41
9,184.635,35.011,101.819,1.35
10,189.783,34.156,112.328,1.3
