set_number,combine objective,solar objective,wind objective,ratio
1,236.564,52.32,149.437,1.17
2,345.108,58.515,225.549,1.21
3,281.861,59.031,173.769,1.21
4,300.059,62.927,186.027,1.21
5,239.758,58.315,154.184,1.13
6,294.938,61.774,188.62,1.18
7,234.215,57.072,136.255,1.21
8,285.148,56.99,171.961,1.25
9,309.155,61.102,198.521,1.19
10,255.312,58.139,154.2,1.2
