set_number,combine objective,solar objective,wind objective,ratio
1,206.868,10.892,173.133,1.12
2,275.974,10.971,237.142,1.11
3,188.163,10.51,146.981,1.19
4,279.799,10.769,254.192,1.06
5,333.384,10.43,296.529,1.09
6,233.057,10.561,197.873,1.12
7,262.559,11.155,224.614,1.11
8,346.961,10.808,307.687,1.09
9,292.015,10.766,257.536,1.09
10,405.794,10.689,366.844,1.07
