set_number,combine objective,solar objective,wind objective,ratio
1,293.49,0.017,293.428,1.0
2,367.513,0.017,367.464,1.0
3,262.363,0.016,262.312,1.0
4,195.364,0.018,195.309,1.0
5,232.694,0.017,232.611,1.0
6,375.529,0.017,375.483,1.0
7,280.293,0.019,278.25,1.01
8,329.07,0.017,329.017,1.0
9,401.986,0.017,401.921,1.0
10,448.48,0.016,448.424,1.0
