set_number,combine objective,solar objective,wind objective,ratio
1,8.66,1.498,5.912,1.17
2,8.24,1.541,5.507,1.17
3,8.364,1.597,5.588,1.16
4,8.032,1.596,5.34,1.16
5,8.453,1.595,5.626,1.17
6,8.684,1.697,5.487,1.21
7,8.799,1.658,5.807,1.18
8,8.316,1.586,5.573,1.16
9,9.021,1.658,5.99,1.18
10,8.517,1.635,5.564,1.18
