set_number,combine objective,solar objective,wind objective,ratio
1,8.015,1.188,5.525,1.19
2,8.411,1.211,5.707,1.22
3,8.765,1.214,5.967,1.22
4,8.555,1.188,5.631,1.25
5,11.051,1.189,8.88,1.1
6,9.022,1.156,5.999,1.26
7,8.711,1.168,5.939,1.23
8,8.779,1.256,6.081,1.2
9,8.359,1.16,5.889,1.19
10,8.79,1.187,6.186,1.19
