set_number,combine objective,solar objective,wind objective,ratio
1,706.872,187.791,321.459,1.39
2,899.442,185.629,446.939,1.42
3,612.068,163.524,276.828,1.39
4,726.483,178.849,383.813,1.29
5,621.391,196.792,279.396,1.3
6,626.723,185.742,287.597,1.32
7,739.35,175.371,288.543,1.59
8,728.238,183.542,294.201,1.52
9,663.298,190.287,284.168,1.4
10,630.505,198.727,267.428,1.35
