set_number,combine objective,solar objective,wind objective,ratio
1,116.313,24.709,78.895,1.12
2,109.068,25.09,72.606,1.12
3,105.951,25.693,67.903,1.13
4,104.95,25.27,63.484,1.18
5,122.389,25.082,84.185,1.12
6,119.844,25.471,79.018,1.15
7,108.323,24.79,69.032,1.15
8,109.49,24.503,72.783,1.13
9,106.849,25.364,63.726,1.2
10,115.708,24.736,77.757,1.13
