set_number,combine objective,solar objective,wind objective,ratio
1,301.361,172.773,41.347,1.41
2,292.143,171.419,56.38,1.28
3,313.874,171.486,56.872,1.37
4,300.869,174.252,63.989,1.26
5,315.059,172.955,50.508,1.41
6,303.789,174.522,57.86,1.31
7,321.108,169.644,68.761,1.35
8,310.856,174.565,68.621,1.28
9,306.287,166.669,56.43,1.37
10,317.562,165.529,79.773,1.29
