set_number,combine objective,solar objective,wind objective,ratio
1,29.851,29.58,0.062,1.01
2,30.274,30.033,0.049,1.01
3,28.658,28.411,0.052,1.01
4,29.818,29.527,0.059,1.01
5,31.858,31.649,0.051,1.0
6,29.458,29.119,0.055,1.01
7,29.182,28.979,0.049,1.01
8,29.527,29.223,0.055,1.01
9,29.498,29.191,0.055,1.01
10,29.889,29.592,0.051,1.01
