set_number,combine objective,solar objective,wind objective,ratio
1,217.689,36.978,145.816,1.19
2,302.866,36.792,235.099,1.11
3,192.28,36.625,125.554,1.19
4,195.906,36.093,128.986,1.19
5,218.635,33.964,146.482,1.21
6,211.223,38.279,139.103,1.19
7,243.526,36.307,184.239,1.1
8,246.903,34.88,196.285,1.07
9,217.984,37.356,152.723,1.15
10,237.653,36.801,162.041,1.2
