set_number,combine objective,solar objective,wind objective,ratio
1,1.479,0.08,1.287,1.08
2,2.086,0.079,1.921,1.04
3,1.625,0.077,1.491,1.04
4,1.851,0.078,1.686,1.05
5,1.576,0.075,1.417,1.06
6,2.054,0.078,1.852,1.06
7,2.014,0.077,1.887,1.03
8,1.406,0.077,1.247,1.06
9,1.44,0.076,1.281,1.06
10,1.613,0.074,1.44,1.07
