set_number,combine objective,solar objective,wind objective,ratio
1,129.54,110.735,4.784,1.12
2,129.346,105.186,4.945,1.17
3,129.787,107.947,5.163,1.15
4,126.358,107.882,4.629,1.12
5,129.374,107.684,5.234,1.15
6,121.593,106.055,4.809,1.1
7,122.121,103.244,4.735,1.13
8,120.814,106.012,4.677,1.09
9,125.5,110.906,4.724,1.09
10,133.154,111.879,4.808,1.14
