set_number,combine objective,solar objective,wind objective,ratio
1,1.594,0.039,1.458,1.07
2,3.07,0.041,2.974,1.02
3,2.098,0.04,1.973,1.04
4,2.105,0.039,2.036,1.01
5,1.563,0.041,1.431,1.06
6,1.588,0.042,1.454,1.06
7,1.656,0.041,1.532,1.05
8,2.124,0.038,1.926,1.08
9,1.715,0.043,1.563,1.07
10,2.597,0.042,2.444,1.04
