set_number,combine objective,solar objective,wind objective,ratio
1,13.586,2.27,8.99,1.21
2,13.315,2.295,7.718,1.33
3,14.059,2.388,8.867,1.25
4,12.643,2.294,7.751,1.26
5,13.274,2.4,8.898,1.17
6,14.993,2.339,10.998,1.12
7,12.421,2.358,7.364,1.28
8,12.315,2.327,7.421,1.26
9,13.392,2.265,7.976,1.31
10,12.934,2.325,7.534,1.31
