set_number,combine objective,solar objective,wind objective,ratio
1,38.83,0.347,38.072,1.01
2,38.052,0.345,37.438,1.01
3,38.792,0.329,38.188,1.01
4,27.42,0.333,26.697,1.01
5,31.74,0.332,31.017,1.01
6,29.48,0.316,28.555,1.02
7,37.519,0.348,36.701,1.01
8,36.409,0.338,35.717,1.01
9,27.576,0.34,26.481,1.03
10,33.473,0.339,32.776,1.01
