set_number,combine objective,solar objective,wind objective,ratio
1,35.363,0.357,34.706,1.01
2,44.292,0.329,43.714,1.01
3,27.321,0.341,26.589,1.01
4,25.305,0.319,24.527,1.02
5,39.9,0.343,39.065,1.01
6,36.423,0.343,35.746,1.01
7,46.467,0.348,45.743,1.01
8,26.396,0.336,25.558,1.02
9,32.544,0.355,31.919,1.01
10,29.247,0.337,28.494,1.01
