set_number,combine objective,solar objective,wind objective,ratio
1,112.614,58.91,31.57,1.24
2,99.961,58.73,18.137,1.3
3,97.66,56.48,19.478,1.29
4,106.373,58.988,17.355,1.39
5,104.047,58.268,22.344,1.29
6,104.334,60.125,22.813,1.26
7,106.488,57.517,24.316,1.3
8,103.726,59.433,20.342,1.3
9,100.112,57.393,21.87,1.26
10,101.913,58.845,17.651,1.33
