set_number,combine objective,solar objective,wind objective,ratio
1,18.322,18.05,0.057,1.01
2,16.457,16.307,0.054,1.01
3,17.964,17.718,0.055,1.01
4,18.364,18.01,0.053,1.02
5,18.531,18.41,0.053,1.0
6,17.266,16.898,0.055,1.02
7,18.189,17.988,0.053,1.01
8,17.031,16.875,0.054,1.01
9,20.389,20.066,0.054,1.01
10,20.116,19.831,0.056,1.01
