set_number,combine objective,solar objective,wind objective,ratio
1,3573.296,1293.754,1103.615,1.49
2,4394.389,1221.599,2090.573,1.33
3,4369.412,1248.325,2113.44,1.3
4,4570.908,1173.775,2127.395,1.38
5,4566.752,1271.241,2039.484,1.38
6,4828.869,1255.964,2368.306,1.33
7,4379.133,1267.08,2245.478,1.25
8,4462.861,1382.316,2147.844,1.26
9,4344.925,1304.391,1923.191,1.35
10,4949.566,1237.85,2419.035,1.35
