set_number,combine objective,solar objective,wind objective,ratio
1,300.295,201.962,34.132,1.27
2,269.037,199.082,30.793,1.17
3,289.135,208.352,33.109,1.2
4,304.592,204.862,34.002,1.28
5,288.067,198.291,37.849,1.22
6,283.211,200.15,32.333,1.22
7,291.482,206.023,33.995,1.21
8,280.393,206.177,30.936,1.18
9,294.981,204.109,44.4,1.19
10,300.568,204.965,34.427,1.26
