set_number,combine objective,solar objective,wind objective,ratio
1,2978.55,1383.877,840.972,1.34
2,3217.213,1565.621,862.629,1.32
3,2952.963,1429.569,840.959,1.3
4,2899.461,1439.323,845.196,1.27
5,3195.694,1421.941,833.85,1.42
6,2988.297,1451.72,789.714,1.33
7,3380.98,1500.672,853.131,1.44
8,2775.246,1342.346,806.449,1.29
9,3194.853,1493.703,842.64,1.37
10,3268.247,1428.002,836.54,1.44
