set_number,combine objective,solar objective,wind objective,ratio
1,217.745,80.136,110.583,1.14
2,219.655,76.64,96.342,1.27
3,226.902,75.66,113.783,1.2
4,231.032,76.278,125.165,1.15
5,211.814,78.017,100.032,1.19
6,199.088,76.034,82.416,1.26
7,258.154,73.023,135.878,1.24
8,246.715,81.232,128.723,1.18
9,259.584,75.515,150.137,1.15
10,208.202,76.766,95.501,1.21
