set_number,combine objective,solar objective,wind objective,ratio
1,13.651,2.031,9.919,1.14
2,12.074,1.995,8.33,1.17
3,12.439,2.107,8.879,1.13
4,12.389,2.084,8.604,1.16
5,12.114,1.974,9.072,1.1
6,14.58,2.07,11.182,1.1
7,13.243,2.125,9.404,1.15
8,14.008,2.06,10.679,1.1
9,13.234,2.163,9.652,1.12
10,13.388,2.122,9.93,1.11
