set_number,combine objective,solar objective,wind objective,ratio
1,81.863,21.659,39.979,1.33
2,87.084,22.271,39.561,1.41
3,81.402,22.941,39.653,1.3
4,76.364,20.787,36.446,1.33
5,83.148,20.203,39.829,1.39
6,77.281,22.318,39.627,1.25
7,81.493,22.067,38.201,1.35
8,76.047,21.582,38.841,1.26
9,79.249,21.963,39.04,1.3
10,84.306,22.22,39.774,1.36
