set_number,combine objective,solar objective,wind objective,ratio
1,19.05,0.113,18.593,1.02
2,18.615,0.118,18.244,1.01
3,18.089,0.112,17.735,1.01
4,14.881,0.106,14.625,1.01
5,23.147,0.111,22.841,1.01
6,18.856,0.12,18.529,1.01
7,18.128,0.114,17.687,1.02
8,22.397,0.11,21.97,1.01
9,17.786,0.102,17.387,1.02
10,16.98,0.126,16.642,1.01
