set_number,combine objective,solar objective,wind objective,ratio
1,25.269,0.126,24.887,1.01
2,24.322,0.133,23.929,1.01
3,28.152,0.124,27.83,1.01
4,22.603,0.122,22.244,1.01
5,30.563,0.127,30.253,1.01
6,27.683,0.135,27.291,1.01
7,27.154,0.136,26.756,1.01
8,31.892,0.126,31.385,1.01
9,25.291,0.115,24.908,1.01
10,26.294,0.144,25.885,1.01
