set_number,combine objective,solar objective,wind objective,ratio
1,46.578,42.453,1.097,1.07
2,45.686,38.776,1.073,1.15
3,44.882,39.792,1.239,1.09
4,46.025,40.451,1.14,1.11
5,43.311,37.619,1.074,1.12
6,43.344,38.803,1.148,1.08
7,47.396,38.488,1.537,1.18
8,45.768,41.604,1.132,1.07
9,44.65,40.724,1.145,1.07
10,43.387,37.497,1.205,1.12
