set_number,combine objective,solar objective,wind objective,ratio
1,135.6,54.47,50.624,1.29
2,147.025,55.45,61.457,1.26
3,139.333,54.814,55.822,1.26
4,143.517,55.359,55.969,1.29
5,135.635,53.147,67.005,1.13
6,151.539,54.954,59.203,1.33
7,148.104,52.661,59.64,1.32
8,149.969,53.614,74.728,1.17
9,155.436,55.118,82.223,1.13
10,141.792,53.018,53.503,1.33
