set_number,combine objective,solar objective,wind objective,ratio
1,25.191,0.27,24.49,1.02
2,31.422,0.253,30.815,1.01
3,20.685,0.257,19.995,1.02
4,17.984,0.226,17.251,1.03
5,28.241,0.25,27.49,1.02
6,28.602,0.256,27.979,1.01
7,33.595,0.262,32.831,1.02
8,18.956,0.249,18.24,1.03
9,23.03,0.26,22.448,1.01
10,21.227,0.253,20.731,1.01
