set_number,combine objective,solar objective,wind objective,ratio
1,10.421,10.14,0.049,1.02
2,10.354,10.175,0.036,1.01
3,10.584,10.378,0.06,1.01
4,10.917,10.7,0.046,1.02
5,10.642,10.433,0.037,1.02
6,10.32,10.025,0.052,1.02
7,10.278,10.04,0.047,1.02
8,10.697,10.526,0.033,1.01
9,11.116,10.882,0.038,1.02
10,10.462,10.182,0.051,1.02
