set_number,combine objective,solar objective,wind objective,ratio
1,1115.459,510.911,298.769,1.38
2,1051.612,538.428,207.504,1.41
3,1044.924,551.566,212.716,1.37
4,1045.567,525.214,196.119,1.45
5,985.465,551.117,142.714,1.42
6,1049.362,559.82,171.298,1.44
7,1072.247,545.617,157.188,1.53
8,1082.807,531.183,182.789,1.52
9,1035.494,528.809,164.648,1.49
10,1062.087,499.446,157.551,1.62
