set_number,combine objective,solar objective,wind objective,ratio
1,149.75,40.497,56.58,1.54
2,143.127,39.772,54.482,1.52
3,127.802,42.495,52.663,1.34
4,144.43,39.996,53.353,1.55
5,130.342,36.237,50.59,1.5
6,138.118,39.784,52.727,1.49
7,140.754,43.64,52.928,1.46
8,150.276,41.19,57.819,1.52
9,151.953,43.297,54.387,1.56
10,147.756,38.004,55.278,1.58
