set_number,combine objective,solar objective,wind objective,ratio
1,70.564,17.878,24.351,1.67
2,67.007,18.406,23.002,1.62
3,69.294,18.435,25.646,1.57
4,69.302,17.508,39.525,1.22
5,68.8,17.095,34.104,1.34
6,68.972,18.476,26.989,1.52
7,63.659,17.697,22.543,1.58
8,66.772,17.904,28.514,1.44
9,66.12,18.657,23.821,1.56
10,68.19,19.221,29.243,1.41
