set_number,combine objective,solar objective,wind objective,ratio
1,94.78,3.609,85.707,1.06
2,138.073,3.548,131.482,1.02
3,120.896,3.533,112.276,1.04
4,121.818,3.602,114.866,1.03
5,143.515,3.384,136.485,1.03
6,138.931,3.599,131.203,1.03
7,117.92,3.347,112.162,1.02
8,144.836,3.526,137.393,1.03
9,151.535,3.532,143.098,1.03
10,143.047,3.293,135.212,1.03
