set_number,combine objective,solar objective,wind objective,ratio
1,24.119,23.816,0.041,1.01
2,25.532,25.298,0.029,1.01
3,23.542,23.269,0.031,1.01
4,23.789,23.526,0.037,1.01
5,26.239,25.9,0.03,1.01
6,24.237,23.964,0.034,1.01
7,24.121,23.936,0.029,1.01
8,23.771,23.391,0.034,1.01
9,24.091,23.844,0.035,1.01
10,23.276,23.027,0.03,1.01
