set_number,combine objective,solar objective,wind objective,ratio
1,63.324,35.179,7.6,1.48
2,63.561,35.375,6.873,1.5
3,63.168,33.216,7.254,1.56
4,58.744,34.613,7.003,1.41
5,59.216,34.666,6.866,1.43
6,70.055,34.587,7.154,1.68
7,65.121,34.176,7.499,1.56
8,56.474,32.846,6.961,1.42
9,60.72,34.213,6.836,1.48
10,64.921,34.503,7.188,1.56
