set_number,combine objective,solar objective,wind objective,ratio
1,5.826,0.156,5.279,1.07
2,5.135,0.157,4.49,1.11
3,3.986,0.143,3.401,1.12
4,4.029,0.149,3.321,1.16
5,3.689,0.143,3.072,1.15
6,4.925,0.149,4.151,1.15
7,5.194,0.139,4.671,1.08
8,4.018,0.145,3.355,1.15
9,3.815,0.151,3.226,1.13
10,4.912,0.145,4.235,1.12
