set_number,combine objective,solar objective,wind objective,ratio
1,11.122,0.205,10.178,1.07
2,12.075,0.197,11.223,1.06
3,11.203,0.208,10.562,1.04
4,10.742,0.18,10.178,1.04
5,11.294,0.202,10.624,1.04
6,11.473,0.209,10.683,1.05
7,11.63,0.209,10.933,1.04
8,10.882,0.196,10.196,1.05
9,11.351,0.203,10.549,1.06
10,11.592,0.212,10.936,1.04
