set_number,combine objective,solar objective,wind objective,ratio
1,100.266,82.753,3.019,1.17
2,103.145,81.664,4.78,1.19
3,98.85,75.079,2.957,1.27
4,90.984,76.859,2.782,1.14
5,104.164,78.308,2.888,1.28
6,99.733,76.352,3.658,1.25
7,98.583,75.96,2.822,1.25
8,99.182,76.286,3.012,1.25
9,96.798,74.577,2.953,1.25
10,98.602,75.06,2.997,1.26
