set_number,combine objective,solar objective,wind objective,ratio
1,252.42,173.082,19.727,1.31
2,230.2,163.527,17.642,1.27
3,243.082,183.462,19.336,1.2
4,252.819,178.415,19.937,1.27
5,238.543,172.015,19.471,1.25
6,229.829,177.479,18.652,1.17
7,241.402,177.871,19.285,1.22
8,239.589,182.091,17.849,1.2
9,252.26,178.841,19.823,1.27
10,252.362,183.281,19.894,1.24
