set_number,combine objective,solar objective,wind objective,ratio
1,111.732,30.442,53.368,1.33
2,114.34,30.967,46.023,1.49
3,116.454,30.678,55.413,1.35
4,101.632,32.238,34.884,1.51
5,111.938,31.453,48.05,1.41
6,121.565,31.654,60.147,1.32
7,99.488,31.303,33.857,1.53
8,102.084,30.496,33.892,1.59
9,119.614,31.585,56.574,1.36
10,113.795,32.317,55.32,1.3
