set_number,combine objective,solar objective,wind objective,ratio
1,65.512,0.043,65.426,1.0
2,58.578,0.04,58.511,1.0
3,65.193,0.041,65.102,1.0
4,64.843,0.043,64.755,1.0
5,69.114,0.043,69.03,1.0
6,62.383,0.041,62.305,1.0
7,97.698,0.04,97.627,1.0
8,67.626,0.044,67.542,1.0
9,81.775,0.038,81.685,1.0
10,66.398,0.04,66.309,1.0
