set_number,combine objective,solar objective,wind objective,ratio
1,252.164,159.177,22.858,1.39
2,232.102,135.275,22.024,1.48
3,228.787,145.461,22.123,1.37
4,257.641,144.161,22.901,1.54
5,240.341,147.979,22.575,1.41
6,260.709,146.706,22.594,1.54
7,255.979,145.979,23.337,1.51
8,241.104,149.548,23.147,1.4
9,233.201,149.424,21.481,1.36
10,238.568,139.735,21.247,1.48
