set_number,combine objective,solar objective,wind objective,ratio
1,182.685,55.406,42.334,1.87
2,164.559,59.68,41.291,1.63
3,169.4,58.693,40.734,1.7
4,180.76,58.452,52.857,1.62
5,175.859,63.2,40.46,1.7
6,200.638,59.787,42.254,1.97
7,168.103,59.948,42.57,1.64
8,154.607,55.819,37.91,1.65
9,167.114,66.832,39.192,1.58
10,174.365,65.992,48.052,1.53
