set_number,combine objective,solar objective,wind objective,ratio
1,1428.022,1108.26,116.023,1.17
2,1415.503,1112.895,86.834,1.18
3,1451.417,1152.846,91.294,1.17
4,1409.584,1156.448,79.597,1.14
5,1444.808,1165.851,87.435,1.15
6,1441.948,1136.531,132.329,1.14
7,1437.082,1117.214,119.92,1.16
8,1433.682,1141.324,85.422,1.17
9,1449.018,1133.78,127.835,1.15
10,1483.463,1120.105,138.29,1.18
