set_number,combine objective,solar objective,wind objective,ratio
1,223.9,74.213,94.391,1.33
2,215.645,74.008,90.902,1.31
3,198.659,73.261,80.761,1.29
4,246.198,72.801,111.123,1.34
5,216.551,76.66,83.992,1.35
6,230.083,74.506,96.083,1.35
7,224.473,69.841,97.072,1.34
8,213.295,71.006,83.696,1.38
9,208.1,76.211,64.437,1.48
10,243.258,76.265,98.009,1.4
