set_number,combine objective,solar objective,wind objective,ratio
1,69.147,3.363,59.144,1.11
2,110.134,3.308,99.732,1.07
3,101.91,3.228,93.782,1.05
4,74.363,3.196,65.854,1.08
5,101.3,3.12,90.164,1.09
6,94.018,3.311,86.713,1.04
7,97.977,3.094,88.563,1.07
8,114.828,3.303,106.99,1.04
9,111.35,3.222,101.04,1.07
10,122.737,3.012,115.613,1.03
