set_number,combine objective,solar objective,wind objective,ratio
1,9.5,9.207,0.035,1.03
2,9.623,9.324,0.029,1.03
3,9.304,9.048,0.039,1.02
4,10.039,9.92,0.03,1.01
5,9.801,9.588,0.03,1.02
6,9.24,9.054,0.033,1.02
7,9.216,9.012,0.028,1.02
8,10.039,9.915,0.028,1.01
9,10.213,9.968,0.03,1.02
10,9.682,9.43,0.033,1.02
