set_number,combine objective,solar objective,wind objective,ratio
1,0.826,0.055,0.639,1.19
2,1.117,0.054,0.985,1.07
3,0.967,0.053,0.79,1.15
4,0.938,0.054,0.723,1.21
5,0.886,0.048,0.749,1.11
6,1.065,0.054,0.831,1.2
7,1.135,0.051,0.973,1.11
8,0.812,0.052,0.619,1.21
9,0.864,0.05,0.699,1.15
10,0.849,0.05,0.659,1.2
