set_number,combine objective,solar objective,wind objective,ratio
1,91.297,73.554,2.7,1.2
2,93.012,67.002,2.87,1.33
3,81.095,64.813,2.848,1.2
4,80.951,68.793,2.673,1.13
5,83.829,69.563,2.779,1.16
6,92.15,67.539,3.004,1.31
7,87.272,65.93,2.713,1.27
8,87.421,69.56,2.853,1.21
9,86.823,66.938,2.844,1.24
10,89.393,67.448,2.888,1.27
