set_number,combine objective,solar objective,wind objective,ratio
1,3078.672,1664.015,457.196,1.45
2,2739.459,1595.672,443.166,1.34
3,3015.109,1777.164,445.583,1.36
4,3125.851,1747.412,428.659,1.44
5,3524.012,1708.507,474.394,1.61
6,3145.708,1778.817,456.536,1.41
7,3105.699,1892.296,429.895,1.34
8,3545.193,1798.952,485.528,1.55
9,3315.189,1977.213,430.603,1.38
10,3318.558,1899.551,444.332,1.42
