set_number,combine objective,solar objective,wind objective,ratio
1,27.868,0.032,27.756,1.0
2,26.854,0.033,26.757,1.0
3,28.167,0.033,28.032,1.0
4,28.101,0.037,28.004,1.0
5,32.755,0.035,32.648,1.0
6,28.3,0.034,28.177,1.0
7,41.482,0.033,41.375,1.0
8,32.876,0.038,32.779,1.0
9,48.598,0.031,48.541,1.0
10,33.267,0.032,33.146,1.0
