set_number,combine objective,solar objective,wind objective,ratio
1,7.628,4.888,0.559,1.4
2,6.938,4.626,0.551,1.34
3,7.589,4.573,0.608,1.46
4,7.717,4.952,0.569,1.4
5,7.54,4.763,0.574,1.41
6,7.238,4.892,0.559,1.33
7,7.427,4.682,0.58,1.41
8,7.634,4.792,0.644,1.4
9,7.954,4.854,0.575,1.47
10,7.059,4.68,0.543,1.35
