set_number,combine objective,solar objective,wind objective,ratio
1,196.864,59.596,119.605,1.1
2,207.289,58.292,136.417,1.06
3,182.785,57.916,110.411,1.09
4,191.649,59.716,115.837,1.09
5,189.302,58.105,120.159,1.06
6,190.989,59.654,116.333,1.09
7,189.703,57.587,113.729,1.11
8,208.323,58.913,136.306,1.07
9,200.788,58.856,119.122,1.13
10,204.431,57.819,128.88,1.09
