set_number,combine objective,solar objective,wind objective,ratio
1,45.21,3.436,34.626,1.19
2,48.325,3.596,37.193,1.18
3,44.424,3.539,33.665,1.19
4,44.917,3.551,34.536,1.18
5,46.602,3.498,34.92,1.21
6,42.319,3.373,32.601,1.18
7,43.856,3.532,33.589,1.18
8,43.536,3.586,32.912,1.19
9,42.695,3.636,32.78,1.17
10,47.706,3.586,35.43,1.22
