set_number,combine objective,solar objective,wind objective,ratio
1,42.902,3.12,33.432,1.17
2,44.786,3.2,35.999,1.14
3,41.682,3.14,32.471,1.17
4,41.332,3.347,33.342,1.13
5,43.374,3.157,33.726,1.18
6,39.865,3.011,31.407,1.16
7,39.945,3.305,32.395,1.12
8,40.701,3.195,31.718,1.17
9,40.258,3.407,31.586,1.15
10,43.876,3.21,34.236,1.17
