set_number,combine objective,solar objective,wind objective,ratio
1,43.698,39.78,1.179,1.07
2,45.212,40.669,0.975,1.09
3,44.112,39.456,1.089,1.09
4,43.43,39.756,1.248,1.06
5,44.689,40.299,0.779,1.09
6,43.105,38.409,0.952,1.1
7,43.186,39.607,0.779,1.07
8,44.325,39.088,0.826,1.11
9,46.595,41.666,1.179,1.09
10,43.94,38.048,1.219,1.12
