hour,scenario_0,scenario_1,scenario_2,scenario_3,scenario_4,scenario_5,scenario_6,scenario_7,scenario_8,scenario_9,scenario_10,scenario_11,scenario_12,scenario_13,scenario_14,scenario_15,scenario_16,scenario_17,scenario_18,scenario_19,scenario_20,scenario_21,scenario_22,scenario_23,scenario_24,scenario_25,scenario_26,scenario_27,scenario_28,scenario_29,scenario_30,scenario_31,scenario_32,scenario_33,scenario_34,scenario_35,scenario_36,scenario_37,scenario_38,scenario_39,scenario_40,scenario_41,scenario_42,scenario_43,scenario_44,scenario_45,scenario_46,scenario_47,scenario_48,scenario_49,scenario_50,scenario_51,scenario_52,scenario_53,scenario_54,scenario_55,scenario_56,scenario_57,scenario_58,scenario_59,scenario_60,scenario_61,scenario_62,scenario_63,scenario_64,scenario_65,scenario_66,scenario_67,scenario_68,scenario_69,scenario_70,scenario_71,scenario_72,scenario_73,scenario_74,scenario_75,scenario_76,scenario_77,scenario_78,scenario_79,scenario_80,scenario_81,scenario_82,scenario_83,scenario_84,scenario_85,scenario_86,scenario_87,scenario_88,scenario_89,scenario_90,scenario_91,scenario_92,scenario_93,scenario_94,scenario_95,scenario_96,scenario_97,scenario_98,scenario_99
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
5,1.2262165313448463,27.777021661538054,74.06920036516257,29.895876314356,57.29948414052115,65.72831352193546,24.399675598937268,48.540558329136104,13.400311755260674,50.640348294712574,111.42363821603499,0.0,55.456084474705996,26.35733735591519,117.78076885027076,38.945819469966125,13.236958454520618,50.89092433766605,10.295749057313927,28.067127865403567,84.52427180555388,36.37174860355885,102.1673069158428,33.27295250931155,13.424696686285301,52.75717018511745,51.126611783053065,124.18981580131583,56.566531055196705,90.63701443171075,29.487019916662177,43.98367315042894,65.19273372978813,87.53895681215579,26.96184822020534,124.04037076712237,41.53879669828163,0.0,54.17542725450763,102.8007797153308,33.64261549586756,70.56404520930798,75.35965237441549,59.58377559378214,80.68418361914087,65.14393828271021,9.750141511350343,31.880151615683626,22.554165692119657,42.24445857554245,97.06966265628864,52.48025835949181,23.63057817415474,64.75788114010616,0.0,71.24176074732827,93.66907563231922,103.7055285796182,0.0,63.357451419589225,24.876002619723895,115.57415344114459,3.171919159820341,52.19175383163091,38.77141461369974,73.37013504168151,102.90028975186601,4.902065667784569,0.0,118.15093921299488,0.0,53.14830578418023,105.82435798162767,99.9305045096012,28.198025164262944,17.65031964554713,62.90134558656648,21.400524610677245,65.67081385051475,92.43074478732547,41.03493122856831,44.477746188059285,61.407332425855856,111.05676634718415,0.0,51.68752619753624,67.84276754309218,73.13012625557302,87.16767324212621,24.78356033848286,6.254027676422446,51.89603587093419,44.77650911691805,78.13460166932586,11.237140616496333,103.32274093938673,41.717306197297795,92.69340274028801,0.0,45.32756951176748
6,654.9990168403159,425.6805726538229,561.5975622258487,582.2256449828046,513.1910538547911,404.4489722925465,411.31932571442536,441.4009078942139,614.3814644136753,401.34569571541294,627.0298086464843,876.0145012557,541.9837586097531,771.9338593037171,745.482856949829,703.3800161255247,608.7082968341998,639.7813871827218,504.30854031226454,538.4187405142793,356.2820530639657,448.6861938074543,461.68176279695876,672.7860566747488,410.80638149960566,275.97422204437504,467.24243367236943,597.9123906664852,446.85788683206,643.4022639640806,749.418312339943,590.5177697982464,572.4891397196827,602.5434203571236,522.2394891306784,400.0242373650206,414.4685887455702,351.0780800360945,516.4953723044107,490.4402837511596,673.8558509974837,497.5398713564385,668.2271493735541,418.61240870551376,654.4311158306606,486.7438209520212,402.08489592334047,413.8575552622642,639.2952607778616,615.8753683370823,577.8405283103507,568.4431651877845,602.4643111992299,778.1003070609275,643.1903068428728,636.8781398196605,637.6071018501026,884.8870523659264,622.109880914468,538.0206333231207,485.9626236990524,830.7057112155578,727.2864936690321,764.4186724637245,727.3321642787903,605.6664523787323,345.9350846462621,735.5183382860137,388.3333011486303,437.59442161270243,721.7320323024128,433.4165588308,556.5104038893385,548.3311217057515,529.8546493833011,413.9181534984977,660.2572094574153,630.1428919206122,645.4223705279483,435.1984745797356,438.97300756962034,513.7781553471729,334.722359249574,457.02435994766563,436.84734526761696,488.1264180739904,459.8701229661629,521.2467251923639,505.9864520308153,622.3329790947354,648.2606418571648,652.1100706341076,600.2672790502482,731.7530729546263,831.3460973062605,513.9262460188887,636.7110434749258,598.371865738862,493.46927671490755,609.2549977327211
7,1081.688643974398,989.9116708764551,1161.849645789206,830.2432334074648,947.2744509232765,1069.827571142523,1407.981075998045,1191.3612414575675,1514.5316483098004,1546.344537058181,754.1918352418077,910.1980705826384,1351.8582534049667,1081.6138346765094,1345.4887820820106,1055.545753878772,917.5787030265482,1237.2168101084917,1287.647680503324,1187.3651901124429,1266.1893962181325,1285.5969712694928,1065.957016023844,603.1531428936223,910.4405770568618,1087.0045320785098,901.519157304856,1007.2862800697491,977.6423032112946,1263.1116860603422,1034.87618715587,1333.9586382216316,948.0282635768662,763.3341313783128,627.9100743966698,842.5077357009313,995.5139545859407,1047.797184983964,1250.5030572829685,761.7406988241512,966.3720644384583,855.3991141678174,1110.183646216603,972.9878209236368,1093.3647343442751,1167.183638137355,1354.115944959422,992.7772364239945,1154.5034493256824,922.8245620461473,813.7125361047913,1101.5003358881484,1245.6479866346538,619.3845166016938,960.7870198358681,1273.9280169380872,747.2662502572566,1140.5008938378262,1317.5077556103602,907.4881677398687,1051.0178274629527,1587.6748400865633,1522.056098930503,880.1888249182189,1011.7291602087716,1140.7549335359301,935.9595463781112,694.1693616105312,1438.0751897829389,1041.0733901833146,1223.8833124830276,961.3751331897408,925.8054956328222,737.1783397622139,922.5389033606112,763.4684856141128,559.8257054589079,1238.524094602031,941.1286492906856,963.624481491768,624.7651299152562,673.7906844035881,1118.2793559915247,919.1860689444743,1152.1164369024582,1365.9541965233327,928.708553972424,1034.0950370918351,1440.0438377953435,1681.7786671771737,1036.3723793502822,1412.294559591694,1101.812177988923,827.7439376860484,1156.2510258758914,1048.9390959150676,1053.5870949389016,1489.57741906968,1146.3947000833411,1025.5482998701043
8,1156.490216109809,1425.877307775174,921.4095383629375,1610.6035091902381,1398.9050906012237,1641.101790651077,1134.2120226264403,1757.42095855253,941.4299017924391,1316.6403452942707,1362.9051445917876,1784.6875492053678,1091.029150978829,872.380624107441,1242.6324991348504,1307.166256692244,1209.8596411042636,1314.7708420098586,1669.1438687491147,1128.700989829809,1102.8468517983836,1007.5981356814066,1844.6791052331355,1340.7569636331384,1441.430669390677,1112.6959583570567,1101.67407588347,1175.4040087435574,1328.6252165728592,1751.6241481683135,1195.9870359552092,1797.235673570478,1780.9627424975529,1398.2097990169777,996.5955055500576,1490.1653241025301,1531.8901236274219,1246.2688824904012,1238.8342643580793,1507.4851257037415,1240.387340675487,1359.6223344602843,1654.2161874351698,1264.6049849202952,1919.9338722264797,1750.6376782977754,2074.4288693912463,1254.9803539319705,1218.0820808122903,1175.1895653031127,1601.7873691777022,1556.6863244149233,1248.3080074929403,889.789066326991,892.8924599347171,907.5341965647427,1311.8676027297172,800.8955303422786,1852.4689519568785,1035.7345125208008,1652.9931728200881,1281.6904719597665,1866.4465766492424,1832.3259410369346,1249.263621965944,1293.2197544691269,1655.3500549787104,1611.2939218030886,1105.6867422830444,1425.8097288196595,1376.577289021264,1148.7558459336988,874.0611195890684,1529.772913299628,1202.8897508834332,2261.2233330115764,1305.0720912032323,1343.8784733150253,1321.951146998618,1228.3550574276132,1751.044314606061,1396.5527628502791,1037.533030874627,1241.8880386861595,1425.6674722600164,1689.0623767979432,1666.2670406374355,1652.952162543192,2042.4809140493608,1234.957074514542,927.4754409951727,1499.090377158866,1465.5496597548783,514.0673365168303,1257.1054298135361,1334.1707116166458,1492.8704912438186,1395.1560176442558,1829.076554066509,1383.7832594715508
9,1519.1415336252219,1239.4262097090477,1446.271371104882,1324.4309035294034,1582.8311532725904,1762.4328604936745,1464.7034967726293,1160.4304161917917,1820.1274666140757,2181.640018370179,1132.7106473305798,1617.8331853592958,1683.5329944302862,1451.2126536096237,849.5737428466059,1694.655472060389,1666.0540269379358,1545.7039804105427,1702.218361636003,1953.0095054226479,1132.360041657084,1665.957568669392,2075.4425300016123,1705.5130731634795,2108.232288516565,1587.3841909230277,1413.6561224292057,1775.4350635053001,1549.6622113438414,1641.8500249733665,1807.8046336282828,1241.0460729967567,1316.7172492727977,2051.5625733507914,1467.248374787699,2494.8223468407373,1760.1003761327463,1741.1329765440385,1308.6014342107037,1308.072786520363,1779.8240489028083,1529.0529347457052,1689.8896138274272,1959.5443754094454,1288.8632300092975,1747.9966609744583,1641.8294898853737,1178.9638714276198,1559.2017839397959,1450.1185183794641,1569.1776991064899,1828.1627641203704,1433.461276273513,1390.4842289518647,2053.7612796012595,1704.4217772032362,1700.0446800820241,1132.4233594604098,1518.4497494956872,1269.6786244568461,1662.4755567690427,1794.3645070902207,1725.4774630109143,1497.012059378091,1576.0996348744263,1841.2291850091801,1739.918362998062,1367.488350450267,1194.6287091717777,1473.9807372848302,1685.3574278290446,1884.867231969592,1650.5714609351714,1587.3065932270463,1813.747719409261,1750.6811337983122,1597.8528242000984,1904.828511347163,1763.2066349073732,1693.0849510291036,1195.6375432417692,1743.8352269790948,1858.0637842678407,1189.1403831860896,1902.4097271937765,2036.8363866308068,1341.9737809586668,1290.298793714709,1876.1722182185604,1806.4452134550259,1679.1441565173013,1266.004545068205,1618.6777467368163,1471.2945178904201,1477.0722505807216,1702.7655236549654,1700.4645910224979,1537.0607355096827,1085.9483345708477,1686.6275646286936
